Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
1103,HDMI延长器,YD25-HDMI延长器（接收端）-002,40283002,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1104,HDMI延长器,YD25-HDMI延长器（发射端）-003,40280003,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1105,HDMI延长器,YD25-HDMI延长器（接收端）-003,40283003,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1106,HDMI延长器,YD25-HDMI延长器（发射端）-004,40280004,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1107,HDMI延长器,YD25-HDMI延长器（接收端）-004,40283004,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1108,HDMI延长器,YD25-HDMI延长器（发射端）-005,40280005,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
1109,HDMI延长器,YD25-HDMI延长器（接收端）-005,40283005,绿联,MM116,1,个,电源线*1，信号天线*1,,,,
,,,,,,,,,,,,
1110,SDI转HDMI音视频转换器,YD25-SDI转HDMI音视频转换器-001,40966,绿联,CM132,1,个,电源线*1,,,,
1111,SDI转HDMI音视频转换器,YD25-SDI转HDMI音视频转换器-002,40965,绿联,CM131,1,个,电源线*1,,,,
,,,,,,,,,,,,
1112,HDMI转网线,YD25-单网线延长器收发器-001,20519,绿联,CM455,1,对,电源线*1,,,,
1114,HDMI转网线,YD25-单网线延长器收发器-002,20519,绿联,CM455,1,对,电源线*1,,,,
,,,,,,,,,,,,
1116,H3C路由器,YD25-H3C无线路由器-001,219801A1DW9197Q000GB,H3C,H3CMagicB3,1,个,充电器,,,,
1117,H3C路由器,YD25-H3C无线路由器-002,219601A1DW9194Q0010K,H3C,H3CMagicB3,1,个,充电器,,,办公室自用,
,,,,,,,,,,,,
1118,中兴路由器,YD25-中兴上网路由器-001,320225446885,,MC801A1,1,个,,,,,
,,,,,,,,,,,,
1119,1路光转HDMI,YD25-1路HD光端机收发器-001,15212001,常臻,CZ-HD,1,对,电源适配器*2,,,,
1121,1路光转HDMI,YD25-1路HD光端机收发器-002,15212002,常臻,CZ-HD,1,对,电源适配器*2,,,,
1123,1路光转HDMI,YD25-1路HD光端机收发器-003,15212003,常臻,CZ-HD,1,对,电源适配器*2,,,,
1125,1路光转HDMI,YD25-1路HD光端机收发器-004,15212004,常臻,CZ-HD,1,对,电源适配器*2,,,,
1127,1路光转HDMI,YD25-1路HD光端机收发器-005,15212005,常臻,CZ-HD,1,对,电源适配器*2,,,,
1129,1路光转HDMI,YD25-1路HD光端机收发器-006,15212006,常臻,CZ-HD,1,对,电源适配器*2,,,,
1131,1路光转HDMI,YD25-1路HD光端机收发器-007,15212007,常臻,CZ-HD,1,对,电源适配器*2,,,,
1133,1路光转HDMI,YD25-1路HD光端机收发器-008,15212008,常臻,CZ-HD,1,对,电源适配器*2,,,,
1135,1路光转HDMI,YD25-1路HD光端机收发器-009,15212009,常臻,CZ-HD,1,对,电源适配器*2,,,,
,,,,,,,,,,,,
1137,户外路由器,YD25-户外路由器-001,MM31WK3200475,睿因,AX3000WiFi6,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
1138,户外路由器,YD25-户外路由器-002,MM31WK3200470,睿因,AX3000WiFi6,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
1139,户外路由器,YD25-户外路由器-003,MM31WK3200180,睿因,AX3000WiFi6,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
1140,户外路由器,YD25-户外路由器-004,MM31WK3200292,睿因,AX3000WiFi6,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
1141,户外路由器,YD25-户外路由器-005,MM31WK3200010,睿因,AX3000WiFi6,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
1142,户外路由器,YD25-户外路由器-006,MM31WK3200224,睿因,AX3000WiFi7,1,个,POE供电模块*1，充电器*1，天线*4，铁扎带，工具袋*1,,,,
,,,,,,,,,,,,
1139,P3工作站,YD25-P3工作站-001,GM0M2A1T,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1140,P3工作站,YD25-P3工作站-002,,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,在北京,
1141,P3工作站,YD25-P3工作站-003,GM12H4HX,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1142,P3工作站,YD25-P3工作站-004,GM13K6ZA,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1143,P3工作站,YD25-P3工作站-005,GM13K6Z8,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1144,P3工作站,YD25-P3工作站-006,GM13K6Z3,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1145,P3工作站,YD25-P3工作站-007,GM13K6ZB,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1146,P3工作站,YD25-P3工作站-008,GM12H4HS,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1147,P3工作站,YD25-P3工作站-009,GM12H4HP,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1148,P3工作站,YD25-P3工作站-010,GM12H4J6,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1149,P3工作站,YD25-P3工作站-011,GM12H4J3,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1150,P3工作站,YD25-P3工作站-012,GM12H4HR,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
1151,P3工作站,YD25-P3工作站-013,GM12H4HR,联想,P3Ultra,1,台,鼠标*1，键盘*1，电源线*1,,,,
,,,,,,,,,,,,
1152,P5工作站,YD25-P5工作站-001,GM10DQV9,联想,P5,1,台,鼠标*1，键盘*1，电源线*1,,,,
,,,,,,,,,,,,
1153,锐捷无线网桥,YD25-无线网桥-001-1/2,G1RP55N031785,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1154,锐捷无线网桥,YD25-无线网桥-001-2/2,G1RP55N102057,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1155,锐捷无线网桥,YD25-无线网桥-002-1/2,G1RP55N080837,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1156,锐捷无线网桥,YD25-无线网桥-002-2/2,G1RP55N020763,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1157,锐捷无线网桥,YD25-无线网桥-003-1/2,G1RP55N034479,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1158,锐捷无线网桥,YD25-无线网桥-003-2/2,G1RP55N092518,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1159,锐捷无线网桥,YD25-无线网桥-004-1/2,G1RP55N09116B,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1160,锐捷无线网桥,YD25-无线网桥-004-2/2,G1RP55N029022,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1161,锐捷无线网桥,YD25-无线网桥-005-1/2,G1RP55N033006,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1162,锐捷无线网桥,YD25-无线网桥-005-2/2,G1RP55N092678,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1163,锐捷无线网桥,YD25-无线网桥-006-1/2,G1RP55N106262,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1164,锐捷无线网桥,YD25-无线网桥-006-2/2,G1RP55N035425,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1165,锐捷无线网桥,YD25-无线网桥-007-1/2,G1RP55N034956,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
1166,锐捷无线网桥,YD25-无线网桥-007-2/2,G1RP55N10322B,RuiJie,RG-EST350V2,1,个,电源线*1、POE供电模块*1,,,,
,,,,,,,,,,,,
1167,充电宝,YD25-罗马仕充电宝-001,LMS001,罗马仕,PMX20-251,1,个,84根充电线+3个充电头,,,,
1168,充电宝,YD25-罗马仕充电宝-002,LMS002,罗马仕,PMX20-251,1,个,,,,,
1169,充电宝,YD25-罗马仕充电宝-003,LMS003,罗马仕,PMX20-251,1,个,,,,,
1170,充电宝,YD25-罗马仕充电宝-004,LMS004,罗马仕,PMX20-251,1,个,,,,,
1171,充电宝,YD25-罗马仕充电宝-005,LMS005,罗马仕,PMX20-251,1,个,,,,,
1172,充电宝,YD25-罗马仕充电宝-006,LMS006,罗马仕,PMX20-251,1,个,,,,,
1173,充电宝,YD25-罗马仕充电宝-007,LMS007,罗马仕,PMX20-251,1,个,,,,,
1174,充电宝,YD25-罗马仕充电宝-008,LMS008,罗马仕,PMX20-251,1,个,,,,,
1175,充电宝,YD25-罗马仕充电宝-009,LMS009,罗马仕,PMX20-251,1,个,,,,,
1176,充电宝,YD25-罗马仕充电宝-010,LMS010,罗马仕,PMX20-251,1,个,,,,,
1177,充电宝,YD25-罗马仕充电宝-011,LMS011,罗马仕,PMX20-251,1,个,,,,,
1178,充电宝,YD25-罗马仕充电宝-012,LMS012,罗马仕,PMX20-251,1,个,,,,,
1179,充电宝,YD25-罗马仕充电宝-013,LMS013,罗马仕,PMX20-251,1,个,,,,,
1180,充电宝,YD25-罗马仕充电宝-014,LMS014,罗马仕,PMX20-251,1,个,,,,,
1181,充电宝,YD25-罗马仕充电宝-015,LMS015,罗马仕,PMX20-251,1,个,,,,,
1182,充电宝,YD25-罗马仕充电宝-016,LMS016,罗马仕,PMX20-251,1,个,,,,,
1183,充电宝,YD25-罗马仕充电宝-017,LMS017,罗马仕,PMX20-251,1,个,,,,,
1184,充电宝,YD25-罗马仕充电宝-018,LMS018,罗马仕,PMX20-251,1,个,,,,,
1185,充电宝,YD25-罗马仕充电宝-019,LMS019,罗马仕,PMX20-251,1,个,,,,,
1186,充电宝,YD25-罗马仕充电宝-020,LMS020,罗马仕,PMX20-251,1,个,,,,,
1187,充电宝,YD25-罗马仕充电宝-021,LMS021,罗马仕,PMX20-251,1,个,,,,,
1188,充电宝,YD25-罗马仕充电宝-022,LMS022,罗马仕,PMX20-251,1,个,,,,,
1189,充电宝,YD25-罗马仕充电宝-023,LMS023,罗马仕,PMX20-251,1,个,,,,,
1190,充电宝,YD25-罗马仕充电宝-024,LMS024,罗马仕,PMX20-251,1,个,,,,,
1191,充电宝,YD25-罗马仕充电宝-025,LMS025,罗马仕,PMX20-251,1,个,,,,,
1192,充电宝,YD25-罗马仕充电宝-026,LMS026,罗马仕,PMX20-251,1,个,,,,,
1193,充电宝,YD25-罗马仕充电宝-027,LMS027,罗马仕,PMX20-251,1,个,,,,,
1194,充电宝,YD25-罗马仕充电宝-028,LMS028,罗马仕,PMX20-251,1,个,,,,,
1195,充电宝,YD25-罗马仕充电宝-029,LMS029,罗马仕,PMX20-251,1,个,,,,,
1196,充电宝,YD25-罗马仕充电宝-030,LMS030,罗马仕,PMX20-251,1,个,,,,,
1197,充电宝,YD25-罗马仕充电宝-031,LMS031,罗马仕,PMX20-251,1,个,,,,,
1198,充电宝,YD25-罗马仕充电宝-032,LMS032,罗马仕,PMX20-251,1,个,,,,,
1199,充电宝,YD25-罗马仕充电宝-033,LMS033,罗马仕,PMX20-251,1,个,,,,,
1200,充电宝,YD25-罗马仕充电宝-034,LMS034,罗马仕,PMX20-251,1,个,,,,,
1201,充电宝,YD25-罗马仕充电宝-035,LMS035,罗马仕,PMX20-251,1,个,,,,,
1202,充电宝,YD25-罗马仕充电宝-036,LMS036,罗马仕,PMX20-251,1,个,,,,,
1203,充电宝,YD25-罗马仕充电宝-037,LMS037,罗马仕,PMX20-251,1,个,,,,,
1204,充电宝,YD25-罗马仕充电宝-038,LMS038,罗马仕,PMX20-251,1,个,,,,,
1205,充电宝,YD25-罗马仕充电宝-039,LMS039,罗马仕,PMX20-251,1,个,,,,,
1206,充电宝,YD25-罗马仕充电宝-040,LMS040,罗马仕,PMX20-251,1,个,,,,,
1207,充电宝,YD25-罗马仕充电宝-041,LMS041,罗马仕,PMX20-251,1,个,,,,,
1208,充电宝,YD25-罗马仕充电宝-042,LMS042,罗马仕,PMX20-251,1,个,,,,,
1209,充电宝,YD25-罗马仕充电宝-043,LMS043,罗马仕,PMX20-251,1,个,,,,,
1210,充电宝,YD25-罗马仕充电宝-044,LMS044,罗马仕,PMX20-251,1,个,,,,,
1211,充电宝,YD25-罗马仕充电宝-045,LMS045,罗马仕,PMX20-251,1,个,,,,,
1212,充电宝,YD25-罗马仕充电宝-046,LMS046,罗马仕,PMX20-251,1,个,,,,,
1213,充电宝,YD25-罗马仕充电宝-047,LMS047,罗马仕,PMX20-251,1,个,,,,,
1214,充电宝,YD25-罗马仕充电宝-048,LMS048,罗马仕,PMX20-251,1,个,,,,,
1215,充电宝,YD25-罗马仕充电宝-049,LMS049,罗马仕,PMX20-251,1,个,,,,,
1216,充电宝,YD25-罗马仕充电宝-050,LMS050,罗马仕,PMX20-251,1,个,,,,,
1217,充电宝,YD25-罗马仕充电宝-051,LMS051,罗马仕,PMX20-251,1,个,,,,,
1218,充电宝,YD25-罗马仕充电宝-052,LMS052,罗马仕,PMX20-251,1,个,,,,,
1219,充电宝,YD25-罗马仕充电宝-053,LMS053,罗马仕,PMX20-251,1,个,,,,,
1220,充电宝,YD25-罗马仕充电宝-054,LMS054,罗马仕,PMX20-251,1,个,,,,,
1221,充电宝,YD25-罗马仕充电宝-055,LMS055,罗马仕,PMX20-251,1,个,,,,,
1222,充电宝,YD25-罗马仕充电宝-056,LMS056,罗马仕,PMX20-251,1,个,,,,,
1223,充电宝,YD25-罗马仕充电宝-057,LMS057,罗马仕,PMX20-251,1,个,,,,,
1224,充电宝,YD25-罗马仕充电宝-058,LMS058,罗马仕,PMX20-251,1,个,,,,,
1225,充电宝,YD25-罗马仕充电宝-059,LMS059,罗马仕,PMX20-251,1,个,,,,,
1226,充电宝,YD25-罗马仕充电宝-060,LMS060,罗马仕,PMX20-251,1,个,,,,,
1227,充电宝,YD25-罗马仕充电宝-061,LMS061,罗马仕,PMX20-251,1,个,,,,,
1228,充电宝,YD25-罗马仕充电宝-062,LMS062,罗马仕,PMX20-251,1,个,,,,,
1229,充电宝,YD25-罗马仕充电宝-063,LMS063,罗马仕,PMX20-251,1,个,,,,,
1230,充电宝,YD25-罗马仕充电宝-064,LMS064,罗马仕,PMX20-251,1,个,,,,,
1231,充电宝,YD25-罗马仕充电宝-065,LMS065,罗马仕,PMX20-251,1,个,,,,,
1232,充电宝,YD25-罗马仕充电宝-066,LMS066,罗马仕,PMX20-251,1,个,,,,,
1233,充电宝,YD25-罗马仕充电宝-067,LMS067,罗马仕,PMX20-251,1,个,,,,,
1234,充电宝,YD25-罗马仕充电宝-068,LMS068,罗马仕,PMX20-251,1,个,,,,,
1235,充电宝,YD25-罗马仕充电宝-069,LMS069,罗马仕,PMX20-251,1,个,,,,,
1236,充电宝,YD25-罗马仕充电宝-070,LMS070,罗马仕,PMX20-251,1,个,,,,,
1237,充电宝,YD25-罗马仕充电宝-071,LMS071,罗马仕,PMX20-251,1,个,,,,,
1238,充电宝,YD25-罗马仕充电宝-072,LMS072,罗马仕,PMX20-251,1,个,,,,,
1239,充电宝,YD25-罗马仕充电宝-073,LMS073,罗马仕,PMX20-251,1,个,,,,,
1240,充电宝,YD25-罗马仕充电宝-074,LMS074,罗马仕,PMX20-251,1,个,,,,,
1241,充电宝,YD25-罗马仕充电宝-075,LMS075,罗马仕,PMX20-251,1,个,,,,,
,,,,,,,,,,,,
1242,手持扫码枪,YD25-手持扫码枪-001,D63445902438,得力,14881S,1,台,无,,,,
,,,,,,,,,,,,
1243,立式扫码枪,YD25-立式扫码枪-001,23238B0GSA,Honeywell,7500G,1,台,无,,,,
1244,立式扫码枪,YD25-立式扫码枪-002,23238B0GSG,Honeywell,7500G,1,台,无,,,,
1245,立式扫码枪,YD25-立式扫码枪-003,23238B0GSD,Honeywell,7500G,1,台,无,,,,
1246,立式扫码枪,YD25-立式扫码枪-004,23238B0GS7,Honeywell,7500G,1,台,无,,,,
1247,立式扫码枪,YD25-立式扫码枪-005,23238B0GQA,Honeywell,7500G,1,台,无,,,,
1248,立式扫码枪,YD25-立式扫码枪-006,23238B0GUM,Honeywell,7500G,1,台,无,,,,
1249,立式扫码枪,YD25-立式扫码枪-007,23238B0GTM,Honeywell,7500G,1,台,无,,,,
1250,立式扫码枪,YD25-立式扫码枪-008,23238B0GSJ,Honeywell,7500G,1,台,无,,,,
1251,立式扫码枪,YD25-立式扫码枪-009,23238B0H0S,Honeywell,7500G,1,台,无,,,,
1252,立式扫码枪,YD25-立式扫码枪-010,23238B0GSM,Honeywell,7500G,1,台,无,,,,
1253,摩托罗拉对讲机,YD25-Z418对讲机-001,A711015532,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1254,摩托罗拉对讲机,YD25-Z418对讲机-002,A711015533,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1255,摩托罗拉对讲机,YD25-Z418对讲机-003,A71l012069,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1256,摩托罗拉对讲机,YD25-Z418对讲机-004,A711015402,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1257,摩托罗拉对讲机,YD25-Z418对讲机-005,A711015517,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1258,摩托罗拉对讲机,YD25-Z418对讲机-006,A71I012070,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1259,摩托罗拉对讲机,YD25-Z418对讲机-007,A711015396,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1260,摩托罗拉对讲机,YD25-Z418对讲机-008,A711015518,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1261,摩托罗拉对讲机,YD25-Z418对讲机-009,A711015398,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1262,摩托罗拉对讲机,YD25-Z418对讲机-010,A711015503,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1263,摩托罗拉对讲机,YD25-Z418对讲机-011,A711015400,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1264,摩托罗拉对讲机,YD25-Z418对讲机-012,A711015403,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1265,摩托罗拉对讲机,YD25-Z418对讲机-013,A71I012068,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1266,摩托罗拉对讲机,YD25-Z418对讲机-014,A711015501,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1267,摩托罗拉对讲机,YD25-Z418对讲机-015,A71I012072,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1268,摩托罗拉对讲机,YD25-Z418对讲机-016,A711015420,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1269,摩托罗拉对讲机,YD25-Z418对讲机-017,A711015397,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1270,摩托罗拉对讲机,YD25-Z418对讲机-018,A71I012071,摩托罗拉,Z418-G6B-4,1,台,耳机*1、天线*1、电池*1、充电底座*1、充电线*1,,,,
1271,摩托罗拉对讲机,YD25-Z418对讲机-019,A74K020314,摩托罗拉,Z418-G6B-4,1,台,天线*1、电池*1、充电底座*1、充电线*1,,,,
1272,摩托罗拉对讲机,YD25-Z418对讲机-020,A74K010120,摩托罗拉,Z418-G6B-4,1,台,天线*1、电池*1、充电底座*1、充电线*1,,,,
1273,摩托罗拉对讲机,YD25-A9D+对讲机-021,1584UL0060,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1274,摩托罗拉对讲机,YD25-A9D+对讲机-022,1584UL0058,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1275,摩托罗拉对讲机,YD25-A9D+对讲机-023,1584UL0059,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1276,摩托罗拉对讲机,YD25-A9D+对讲机-024,1584UL0615,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1277,摩托罗拉对讲机,YD25-A9D+对讲机-025,1584RW1327,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1278,摩托罗拉对讲机,YD25-A9D+对讲机-026,1584UL0623,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1279,摩托罗拉对讲机,YD25-A9D+对讲机-027,1584UL0613,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1280,摩托罗拉对讲机,YD25-A9D+对讲机-028,1584UL0036,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电线*1、充电底座*1、天线*1,,,,
1281,摩托罗拉对讲机,YD25-A9D+对讲机-029,1584UL0062,摩托罗拉,Mag One A9D+,1,台,耳机*1、充电底座*1、天线*1,,,,
1282,摩托罗拉对讲机,YD25-A9D+对讲机-030,1584UL0057,摩托罗拉,Mag One A9D+,1,台,耳机*1、天线*1,,,,
,,,,,,,,,,,,
1283,硬盘录像机,YD25-网络硬盘录像机-001,J92084930,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1284,硬盘录像机,YD25-网络硬盘录像机-002,AA7393787,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1285,硬盘录像机,YD25-网络硬盘录像机-003,AA7393772,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1286,硬盘录像机,YD25-网络硬盘录像机-004,AA7393769,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1287,硬盘录像机,YD25-网络硬盘录像机-005,AA7393763,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1288,硬盘录像机,YD25-网络硬盘录像机-006,AA7393801,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1289,硬盘录像机,YD25-网络硬盘录像机-007,AA7393833,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1290,硬盘录像机,YD25-网络硬盘录像机-008,AA7393777,海康威视,DS-7808N-R2,1,台,主机连接线*1、国标电源线*1、网线*1、鼠标*1、电源适配器*1,,,,
1291,硬盘录像机,YD25-网络硬盘录像机-009,AA7393816,海康威视,DS-7808N-R2,1,台,电源适配器*1、国标电源线*1、鼠标*1,,,,
1292,硬盘录像机,YD25-网络硬盘录像机-010,AB5130925,海康威视,DS-7808N-R2/8P,1,台,鼠标*1,,,坏了,
,,,,,,,,,,,,
1293,冰球房间时钟,YD25-冰球时钟-001,20260108001,,自制,1,台,电源线*1,,,,
1294,冰球房间时钟,YD25-冰球时钟-002,20260108002,,自制,1,台,电源线*1,,,,
1295,冰球房间时钟,YD25-冰球时钟-003,20260108003,,自制,1,台,电源线*1,,,,
1296,冰球房间时钟,YD25-冰球时钟-004,20260108004,,自制,1,台,电源线*1,,,,
1297,冰球房间时钟,YD25-冰球时钟-005,20260108005,,自制,1,台,电源线*1,,,,
1298,冰球房间时钟,YD25-冰球时钟-006,20260108006,,自制,1,台,电源线*1,,,,
1299,冰球房间时钟,YD25-冰球时钟-007,20260108007,,自制,1,台,电源线*1,,,,
1300,冰球房间时钟,YD25-冰球时钟-008,20260108008,,自制,1,台,无,,,,
1301,冰球房间时钟,YD25-冰球时钟-009,20260108009,,自制,1,台,无,,,,
1302,冰球房间时钟,YD25-冰球时钟-010,20260108010,,自制,1,台,无,,,,
1303,冰球房间时钟,YD25-冰球时钟-011,20260108011,,自制,1,台,无,,,,
1304,冰球房间时钟,YD25-冰球时钟-012,20260108012,,自制,1,台,无,,,,
1305,冰球房间时钟,YD25-冰球时钟-013,20260108013,,自制,1,台,无,,,,
1306,冰球房间时钟,YD25-冰球时钟-014,20260108014,,自制,1,台,无,,,,
1307,冰球房间时钟,YD25-冰球时钟-015,20260108015,,自制,1,台,无,,,,
1308,冰球房间时钟,YD25-冰球时钟-016,20260108016,,自制,1,台,无,,,,
1309,冰球房间时钟,YD25-冰球时钟-017,20260108017,,自制,1,台,无,,,,
1310,冰球房间时钟,YD25-冰球时钟-018,20260108018,,自制,1,台,无,,,,
1311,冰球房间时钟,YD25-冰球时钟-019,20260108019,,自制,1,台,无,,,,
1312,冰球房间时钟,YD25-冰球时钟-020,20260108020,,自制,1,台,无,,,,
,,,,,,,,,,,,
1313,冰球商务暂停时钟,YD25-冰球小时钟-001,20260108021,,自制,1,台,灯管*1,,,,
1314,冰球商务暂停时钟,YD25-冰球小时钟-002,20260108022,,自制,1,台,灯管*1,,,,
1315,冰球商务暂停时钟,YD25-冰球小时钟-003,20260108023,,自制,1,台,灯管*1,,,,
1316,冰球商务暂停时钟,YD25-冰球小时钟-004,20260108024,,自制,1,台,灯管*1,,,,
1317,冰球商务暂停时钟,YD25-冰球小时钟-005,20260108025,,自制,1,台,灯管*1,,,,
,,,,,,,,,,,,
1318,球门摄像头,YD25-球门摄像头-001,00:12:33:69:d5:0e,HD CAMERA,,1,台,无,,,,
1319,球门摄像头,YD25-球门摄像头-002,00:12:33:69:c6:ce,HD CAMERA,,1,台,无,,,,
1320,球门摄像头,YD25-球门摄像头-003,00:12:33:69:df:c4,HD CAMERA,,1,台,无,,,,
1321,球门摄像头,YD25-球门摄像头-004,00:12:33:69:d5:40,HD CAMERA,,1,台,无,,,,
1322,球门摄像头,YD25-球门摄像头-005,00:12:33:69:dc:f8,HD CAMERA,,1,台,无,,,,
1323,球门摄像头,YD25-球门摄像头-006,00:12:33:69:dd:52,HD CAMERA,,1,台,无,,,,
,,,,,,,,,,,,
1324,BLACKVIEW手机,YD25-Blackview-001,BL9000EEA0003194,BLACKVIEW,BL9000,1,台,无,,,,
,,,,,,,,,,,,
1325,冰球数据接收盒,YD25-冰球数据接收盒-001,,,,1,个,无,,,,
1326,冰球数据接收盒,YD25-冰球数据接收盒-002,,,,1,个,无,,,,
,,,,,,,,,,,,
1327,ALGE扩音器,YD25-ALGE小蜜蜂-001,F01/001103,ALGE,TXA-800HSE,1,个,耳机*1,,,,
,,,,,,,,,,,,
1328,充电宝,YD25-220V充电宝-001,LW41021911ZN00065,,SKB 100W,1,个,充电线*1,,,,
,,,,,,,,,,,,
